level	start	end	color	opacity	title
45	49330	49336	#0003ff	1.0	Message Send Constraint Response total=6 us start=49330 us stop=49336 us
46	49381	49391	#ff7d00	1.0	Message Send Remote Context Request total=10 us start=49381 us stop=49391 us
46	49394	49395	#b500ff	1.0	Trigger Complete initiated by="init <193> (<-init <49>)" total=1 us start=49394 us stop=49395 us
46	49401	49408	#005dff	1.0	Message Send Create Top View Response total=7 us start=49401 us stop=49408 us
46	49411	49413	#b500ff	1.0	Trigger Complete initiated by="init <225> (<-init <49>)" total=2 us start=49411 us stop=49413 us
46	49456	49465	#ff7d00	1.0	Message Send Remote Context Request total=9 us start=49456 us stop=49465 us
46	49472	49481	#ff00d7	1.0	Message Send Materialized View total=9 us start=49472 us stop=49481 us
46	49545	49555	#ff00d7	1.0	Message Send Materialized View total=10 us start=49545 us stop=49555 us
46	49616	49626	#ff7d00	1.0	Message Send Remote Context Request total=10 us start=49616 us stop=49626 us
46	49630	49631	#b500ff	1.0	Trigger Complete initiated by="init <241> (<-init <49>)" total=1 us start=49630 us stop=49631 us
46	49635	49637	#b500ff	1.0	Trigger Complete initiated by="init <273> (<-init <49>)" total=2 us start=49635 us stop=49637 us
46	49642	49650	#ff7d00	1.0	Message Send Remote Context Request total=8 us start=49642 us stop=49650 us
46	49655	49657	#FFC0CB	1.0	ProfTask <113> total=2 us start=49655 us stop=49657 us
46	49658	49659	#FFC0CB	1.0	ProfTask <113> total=1 us start=49658 us stop=49659 us
46	49660	49661	#FFC0CB	1.0	ProfTask <129> total=1 us start=49660 us stop=49661 us
46	49662	49663	#FFC0CB	1.0	ProfTask <177> total=1 us start=49662 us stop=49663 us
46	49664	49665	#FFC0CB	1.0	ProfTask <129> total=1 us start=49664 us stop=49665 us
46	49666	49666	#FFC0CB	1.0	ProfTask <177> total=0 us start=49666 us stop=49666 us
46	49668	49668	#FFC0CB	1.0	ProfTask <161> total=0 us start=49668 us stop=49668 us
46	49670	49670	#FFC0CB	1.0	ProfTask <209> total=0 us start=49670 us stop=49670 us
46	49671	49672	#FFC0CB	1.0	ProfTask <161> total=1 us start=49671 us stop=49672 us
46	49673	49674	#FFC0CB	1.0	ProfTask <209> total=1 us start=49673 us stop=49674 us
46	49675	49676	#FFC0CB	1.0	ProfTask <193> total=1 us start=49675 us stop=49676 us
46	49677	49678	#FFC0CB	1.0	ProfTask <225> total=1 us start=49677 us stop=49678 us
46	49679	49679	#FFC0CB	1.0	ProfTask <193> total=0 us start=49679 us stop=49679 us
46	49680	49681	#FFC0CB	1.0	ProfTask <225> total=1 us start=49680 us stop=49681 us
46	49682	49683	#FFC0CB	1.0	ProfTask <241> total=1 us start=49682 us stop=49683 us
46	49684	49685	#FFC0CB	1.0	ProfTask <273> total=1 us start=49684 us stop=49685 us
46	49686	49686	#FFC0CB	1.0	ProfTask <241> total=0 us start=49686 us stop=49686 us
46	49687	49688	#FFC0CB	1.0	ProfTask <273> total=1 us start=49687 us stop=49688 us
46	49696	49716	#005dff	1.0	Message Send Create Top View Response total=20 us start=49696 us stop=49716 us
46	49759	49767	#005dff	1.0	Message Send Create Top View Response total=8 us start=49759 us stop=49767 us
46	49792	49806	#ff00d7	1.0	Message Send Materialized View total=14 us start=49792 us stop=49806 us
46	49866	49876	#ff7d00	1.0	Message Send Remote Context Request total=10 us start=49866 us stop=49876 us
46	49879	49889	#ff00d7	1.0	Message Send Materialized View total=10 us start=49879 us stop=49889 us
46	49941	49942	#b500ff	1.0	Trigger Complete initiated by="init <257> (<-init <49>)" total=1 us start=49941 us stop=49942 us
46	49947	49954	#005dff	1.0	Message Send Create Top View Response total=7 us start=49947 us stop=49954 us
46	49958	49966	#005dff	1.0	Message Send Create Top View Response total=8 us start=49958 us stop=49966 us
46	49970	49971	#b500ff	1.0	Trigger Complete initiated by="init <321> (<-init <49>)" total=1 us start=49970 us stop=49971 us
46	49976	49978	#FFC0CB	1.0	ProfTask <257> total=2 us start=49976 us stop=49978 us
46	49979	49980	#FFC0CB	1.0	ProfTask <321> total=1 us start=49979 us stop=49980 us
46	49981	49981	#FFC0CB	1.0	ProfTask <257> total=0 us start=49981 us stop=49981 us
46	49982	49983	#FFC0CB	1.0	ProfTask <321> total=1 us start=49982 us stop=49983 us
46	50033	50044	#ff00d7	1.0	Message Send Materialized View total=11 us start=50033 us stop=50044 us
46	50103	50112	#ff00d7	1.0	Message Send Materialized View total=9 us start=50103 us stop=50112 us
46	50163	50164	#b500ff	1.0	Trigger Complete initiated by="init <305> (<-init <49>)" total=1 us start=50163 us stop=50164 us
46	50170	50180	#005dff	1.0	Message Send Create Top View Response total=10 us start=50170 us stop=50180 us
46	50184	50185	#b500ff	1.0	Trigger Complete initiated by="init <289> (<-init <49>)" total=1 us start=50184 us stop=50185 us
46	50190	50191	#FFC0CB	1.0	ProfTask <305> total=1 us start=50190 us stop=50191 us
46	50192	50193	#FFC0CB	1.0	ProfTask <289> total=1 us start=50192 us stop=50193 us
46	50194	50195	#FFC0CB	1.0	ProfTask <305> total=1 us start=50194 us stop=50195 us
46	50196	50197	#FFC0CB	1.0	ProfTask <289> total=1 us start=50196 us stop=50197 us
46	50249	50259	#ff00d7	1.0	Message Send Materialized View total=10 us start=50249 us stop=50259 us
47	50382	50394	#333399	1.0	Deferred Mapping Trigger initiated by="trans <145>" total=12 us start=50382 us stop=50394 us
47	50399	50419	#006fff	1.0	Scheduler initiated by="Operation <0>" total=20 us start=50399 us stop=50419 us
47	50423	50424	#FFC0CB	1.0	ProfTask <337> total=1 us start=50423 us stop=50424 us
47	50425	50426	#FFC0CB	1.0	ProfTask <49> total=1 us start=50425 us stop=50426 us
47	50427	50428	#FFC0CB	1.0	ProfTask <145> total=1 us start=50427 us stop=50428 us
47	50429	50947	#2b00ff	1.0	Task Physical Dependence Analysis initiated by="trans <145>" total=9333 us start=50429 us stop=59762 us (wait for 8812 us)
47	50947	59755	#2b00ff	0.15	Task Physical Dependence Analysis initiated by="trans <145>" total=9333 us start=50429 us stop=59762 us (wait for 8812 us)
47	59755	59759	#2b00ff	0.45	Task Physical Dependence Analysis initiated by="trans <145>" total=9333 us start=50429 us stop=59762 us (wait for 8812 us)
47	59759	59762	#2b00ff	1.0	Task Physical Dependence Analysis initiated by="trans <145>" total=9333 us start=50429 us stop=59762 us (wait for 8812 us)
46	50950	51305	#ff0077	1.0	Deferred Slice initiated by="trans <609> (<-trans <145>)" total=4634 us start=50950 us stop=55584 us (wait for 4167 us)
46	51305	55239	#ff0077	0.15	Deferred Slice initiated by="trans <609> (<-trans <145>)" total=4634 us start=50950 us stop=55584 us (wait for 4167 us)
46	55239	55265	#ff0077	0.45	Deferred Slice initiated by="trans <609> (<-trans <145>)" total=4634 us start=50950 us stop=55584 us (wait for 4167 us)
46	55265	55308	#ff0077	1.0	Deferred Slice initiated by="trans <609> (<-trans <145>)" total=4634 us start=50950 us stop=55584 us (wait for 4167 us)
46	55308	55506	#ff0077	0.15	Deferred Slice initiated by="trans <609> (<-trans <145>)" total=4634 us start=50950 us stop=55584 us (wait for 4167 us)
46	55506	55515	#ff0077	0.45	Deferred Slice initiated by="trans <609> (<-trans <145>)" total=4634 us start=50950 us stop=55584 us (wait for 4167 us)
46	55515	55584	#ff0077	1.0	Deferred Slice initiated by="trans <609> (<-trans <145>)" total=4634 us start=50950 us stop=55584 us (wait for 4167 us)
45	51096	55278	#ff7700	1.0	Mapper Call map_task for Task Operation <865> (<-trans <609> (<-trans <145>)) total=4182 us start=51096 us stop=55278 us
44	51309	51716	#ff0077	1.0	Deferred Slice initiated by="trans <625> (<-trans <145>)" total=407 us start=51309 us stop=51716 us
43	51368	51516	#ff7700	1.0	Mapper Call map_task for trans <881> (<-trans <625> (<-trans <145>)) total=148 us start=51368 us stop=51516 us
44	51724	51884	#ff0077	1.0	Deferred Slice initiated by="trans <641> (<-trans <145>)" total=5735 us start=51724 us stop=57459 us (wait for 5474 us)
44	51884	56212	#ff0077	0.15	Deferred Slice initiated by="trans <641> (<-trans <145>)" total=5735 us start=51724 us stop=57459 us (wait for 5474 us)
44	56212	56236	#ff0077	0.45	Deferred Slice initiated by="trans <641> (<-trans <145>)" total=5735 us start=51724 us stop=57459 us (wait for 5474 us)
44	56236	56279	#ff0077	1.0	Deferred Slice initiated by="trans <641> (<-trans <145>)" total=5735 us start=51724 us stop=57459 us (wait for 5474 us)
44	56279	57395	#ff0077	0.15	Deferred Slice initiated by="trans <641> (<-trans <145>)" total=5735 us start=51724 us stop=57459 us (wait for 5474 us)
44	57395	57401	#ff0077	0.45	Deferred Slice initiated by="trans <641> (<-trans <145>)" total=5735 us start=51724 us stop=57459 us (wait for 5474 us)
44	57401	57459	#ff0077	1.0	Deferred Slice initiated by="trans <641> (<-trans <145>)" total=5735 us start=51724 us stop=57459 us (wait for 5474 us)
43	51778	56257	#ff7700	1.0	Mapper Call map_task for Task Operation <897> (<-trans <641> (<-trans <145>)) total=4479 us start=51778 us stop=56257 us
42	51918	52073	#ff0077	1.0	Deferred Slice initiated by="trans <657> (<-trans <145>)" total=6176 us start=51918 us stop=58094 us (wait for 5929 us)
42	52073	56525	#ff0077	0.15	Deferred Slice initiated by="trans <657> (<-trans <145>)" total=6176 us start=51918 us stop=58094 us (wait for 5929 us)
42	56525	56537	#ff0077	0.45	Deferred Slice initiated by="trans <657> (<-trans <145>)" total=6176 us start=51918 us stop=58094 us (wait for 5929 us)
42	56537	56573	#ff0077	1.0	Deferred Slice initiated by="trans <657> (<-trans <145>)" total=6176 us start=51918 us stop=58094 us (wait for 5929 us)
42	56573	58031	#ff0077	0.15	Deferred Slice initiated by="trans <657> (<-trans <145>)" total=6176 us start=51918 us stop=58094 us (wait for 5929 us)
42	58031	58038	#ff0077	0.45	Deferred Slice initiated by="trans <657> (<-trans <145>)" total=6176 us start=51918 us stop=58094 us (wait for 5929 us)
42	58038	58094	#ff0077	1.0	Deferred Slice initiated by="trans <657> (<-trans <145>)" total=6176 us start=51918 us stop=58094 us (wait for 5929 us)
41	51974	56552	#ff7700	1.0	Mapper Call map_task for Task Operation <913> (<-trans <657> (<-trans <145>)) total=4578 us start=51974 us stop=56552 us
40	52089	52248	#ff0077	1.0	Deferred Slice initiated by="trans <673> (<-trans <145>)" total=7218 us start=52089 us stop=59307 us (wait for 6968 us)
40	52248	58262	#ff0077	0.15	Deferred Slice initiated by="trans <673> (<-trans <145>)" total=7218 us start=52089 us stop=59307 us (wait for 6968 us)
40	58262	58280	#ff0077	0.45	Deferred Slice initiated by="trans <673> (<-trans <145>)" total=7218 us start=52089 us stop=59307 us (wait for 6968 us)
40	58280	58313	#ff0077	1.0	Deferred Slice initiated by="trans <673> (<-trans <145>)" total=7218 us start=52089 us stop=59307 us (wait for 6968 us)
40	58313	59241	#ff0077	0.15	Deferred Slice initiated by="trans <673> (<-trans <145>)" total=7218 us start=52089 us stop=59307 us (wait for 6968 us)
40	59241	59249	#ff0077	0.45	Deferred Slice initiated by="trans <673> (<-trans <145>)" total=7218 us start=52089 us stop=59307 us (wait for 6968 us)
40	59249	59307	#ff0077	1.0	Deferred Slice initiated by="trans <673> (<-trans <145>)" total=7218 us start=52089 us stop=59307 us (wait for 6968 us)
39	52144	58292	#ff7700	1.0	Mapper Call map_task for Task Operation <929> (<-trans <673> (<-trans <145>)) total=6148 us start=52144 us stop=58292 us
38	52262	52412	#ff0077	1.0	Deferred Slice initiated by="trans <689> (<-trans <145>)" total=6645 us start=52262 us stop=58907 us (wait for 6400 us)
38	52412	57905	#ff0077	0.15	Deferred Slice initiated by="trans <689> (<-trans <145>)" total=6645 us start=52262 us stop=58907 us (wait for 6400 us)
38	57905	57913	#ff0077	0.45	Deferred Slice initiated by="trans <689> (<-trans <145>)" total=6645 us start=52262 us stop=58907 us (wait for 6400 us)
38	57913	57948	#ff0077	1.0	Deferred Slice initiated by="trans <689> (<-trans <145>)" total=6645 us start=52262 us stop=58907 us (wait for 6400 us)
38	57948	58837	#ff0077	0.15	Deferred Slice initiated by="trans <689> (<-trans <145>)" total=6645 us start=52262 us stop=58907 us (wait for 6400 us)
38	58837	58847	#ff0077	0.45	Deferred Slice initiated by="trans <689> (<-trans <145>)" total=6645 us start=52262 us stop=58907 us (wait for 6400 us)
38	58847	58907	#ff0077	1.0	Deferred Slice initiated by="trans <689> (<-trans <145>)" total=6645 us start=52262 us stop=58907 us (wait for 6400 us)
37	52315	57927	#ff7700	1.0	Mapper Call map_task for Task Operation <945> (<-trans <689> (<-trans <145>)) total=5612 us start=52315 us stop=57927 us
36	52430	52581	#ff0077	1.0	Deferred Slice initiated by="trans <705> (<-trans <145>)" total=6379 us start=52430 us stop=58809 us (wait for 6143 us)
36	52581	57742	#ff0077	0.15	Deferred Slice initiated by="trans <705> (<-trans <145>)" total=6379 us start=52430 us stop=58809 us (wait for 6143 us)
36	57742	57756	#ff0077	0.45	Deferred Slice initiated by="trans <705> (<-trans <145>)" total=6379 us start=52430 us stop=58809 us (wait for 6143 us)
36	57756	57785	#ff0077	1.0	Deferred Slice initiated by="trans <705> (<-trans <145>)" total=6379 us start=52430 us stop=58809 us (wait for 6143 us)
36	57785	58748	#ff0077	0.15	Deferred Slice initiated by="trans <705> (<-trans <145>)" total=6379 us start=52430 us stop=58809 us (wait for 6143 us)
36	58748	58753	#ff0077	0.45	Deferred Slice initiated by="trans <705> (<-trans <145>)" total=6379 us start=52430 us stop=58809 us (wait for 6143 us)
36	58753	58809	#ff0077	1.0	Deferred Slice initiated by="trans <705> (<-trans <145>)" total=6379 us start=52430 us stop=58809 us (wait for 6143 us)
35	52485	57766	#ff7700	1.0	Mapper Call map_task for Task Operation <961> (<-trans <705> (<-trans <145>)) total=5281 us start=52485 us stop=57766 us
34	52594	52743	#ff0077	1.0	Deferred Slice initiated by="trans <721> (<-trans <145>)" total=5941 us start=52594 us stop=58535 us (wait for 5702 us)
34	52743	57553	#ff0077	0.15	Deferred Slice initiated by="trans <721> (<-trans <145>)" total=5941 us start=52594 us stop=58535 us (wait for 5702 us)
34	57553	57561	#ff0077	0.45	Deferred Slice initiated by="trans <721> (<-trans <145>)" total=5941 us start=52594 us stop=58535 us (wait for 5702 us)
34	57561	57597	#ff0077	1.0	Deferred Slice initiated by="trans <721> (<-trans <145>)" total=5941 us start=52594 us stop=58535 us (wait for 5702 us)
34	57597	58475	#ff0077	0.15	Deferred Slice initiated by="trans <721> (<-trans <145>)" total=5941 us start=52594 us stop=58535 us (wait for 5702 us)
34	58475	58481	#ff0077	0.45	Deferred Slice initiated by="trans <721> (<-trans <145>)" total=5941 us start=52594 us stop=58535 us (wait for 5702 us)
34	58481	58535	#ff0077	1.0	Deferred Slice initiated by="trans <721> (<-trans <145>)" total=5941 us start=52594 us stop=58535 us (wait for 5702 us)
33	52650	57574	#ff7700	1.0	Mapper Call map_task for Task Operation <977> (<-trans <721> (<-trans <145>)) total=4924 us start=52650 us stop=57574 us
32	52762	52911	#ff0077	1.0	Deferred Slice initiated by="trans <737> (<-trans <145>)" total=5933 us start=52762 us stop=58695 us (wait for 5683 us)
32	52911	57676	#ff0077	0.15	Deferred Slice initiated by="trans <737> (<-trans <145>)" total=5933 us start=52762 us stop=58695 us (wait for 5683 us)
32	57676	57704	#ff0077	0.45	Deferred Slice initiated by="trans <737> (<-trans <145>)" total=5933 us start=52762 us stop=58695 us (wait for 5683 us)
32	57704	57741	#ff0077	1.0	Deferred Slice initiated by="trans <737> (<-trans <145>)" total=5933 us start=52762 us stop=58695 us (wait for 5683 us)
32	57741	58627	#ff0077	0.15	Deferred Slice initiated by="trans <737> (<-trans <145>)" total=5933 us start=52762 us stop=58695 us (wait for 5683 us)
32	58627	58631	#ff0077	0.45	Deferred Slice initiated by="trans <737> (<-trans <145>)" total=5933 us start=52762 us stop=58695 us (wait for 5683 us)
32	58631	58695	#ff0077	1.0	Deferred Slice initiated by="trans <737> (<-trans <145>)" total=5933 us start=52762 us stop=58695 us (wait for 5683 us)
31	52818	57721	#ff7700	1.0	Mapper Call map_task for Task Operation <993> (<-trans <737> (<-trans <145>)) total=4903 us start=52818 us stop=57721 us
30	52924	53069	#ff0077	1.0	Deferred Slice initiated by="trans <753> (<-trans <145>)" total=6467 us start=52924 us stop=59391 us (wait for 6239 us)
30	53069	58310	#ff0077	0.15	Deferred Slice initiated by="trans <753> (<-trans <145>)" total=6467 us start=52924 us stop=59391 us (wait for 6239 us)
30	58310	58315	#ff0077	0.45	Deferred Slice initiated by="trans <753> (<-trans <145>)" total=6467 us start=52924 us stop=59391 us (wait for 6239 us)
30	58315	58344	#ff0077	1.0	Deferred Slice initiated by="trans <753> (<-trans <145>)" total=6467 us start=52924 us stop=59391 us (wait for 6239 us)
30	58344	59331	#ff0077	0.15	Deferred Slice initiated by="trans <753> (<-trans <145>)" total=6467 us start=52924 us stop=59391 us (wait for 6239 us)
